circle_id,start_idx,end_idx,start_time,end_time,duration_s,arc_deg,turn_rate_deg_s,radius_m_est,lat_mid,lon_mid,cluster_id
176,6296,6307,2020-11-08 08:10:17,2020-11-08 08:10:50,33.0,300.0,-9.090909090909092,63.08811323077904,-31.363183333333332,118.69538333333334,72
177,6307,6320,2020-11-08 08:10:50,2020-11-08 08:11:29,39.0,300.0,-7.6923076923076925,96.11805542116805,-31.3661,118.6955,72
178,6320,6345,2020-11-08 08:11:29,2020-11-08 08:12:44,75.0,300.0,-4.0,73.71950002205264,-31.36825,118.69961666666667,72
179,6345,6357,2020-11-08 08:12:44,2020-11-08 08:13:20,36.0,300.0,-8.333333333333334,60.314598885600034,-31.36965,118.7056,72
180,6357,6398,2020-11-08 08:13:20,2020-11-08 08:15:23,123.0,300.0,2.4390243902439024,1020.44734296006,-31.383116666666666,118.6868,73
181,6398,6846,2020-11-08 08:15:23,2020-11-08 08:37:47,1344.0,300.0,-0.22321428571428573,10581.389883038817,-31.427633333333333,118.35465,74
182,6846,6857,2020-11-08 08:37:47,2020-11-08 08:38:20,33.0,300.0,-9.090909090909092,98.44220706838372,-31.506933333333333,118.09498333333333,75
183,6857,6880,2020-11-08 08:38:20,2020-11-08 08:39:29,69.0,300.0,-4.3478260869565215,70.97950829057089,-31.508216666666666,118.09858333333334,75
184,6880,6892,2020-11-08 08:39:29,2020-11-08 08:40:05,36.0,300.0,-8.333333333333334,103.56051362250902,-31.509683333333335,118.1016,75
185,6892,6908,2020-11-08 08:40:05,2020-11-08 08:40:53,48.0,300.0,6.25,79.42223424204822,-31.509483333333332,118.10618333333333,75
186,6908,6935,2020-11-08 08:40:53,2020-11-08 08:42:14,81.0,300.0,3.7037037037037037,217.55077507617338,-31.506066666666666,118.09403333333333,75
187,6935,6946,2020-11-08 08:42:14,2020-11-08 08:42:47,33.0,300.0,-9.090909090909092,95.86138529772786,-31.505416666666665,118.10088333333333,75
188,6946,6970,2020-11-08 08:42:47,2020-11-08 08:43:59,72.0,300.0,-4.166666666666667,94.23573072760729,-31.507866666666665,118.1045,75
189,6970,6976,2020-11-08 08:43:59,2020-11-08 08:44:17,18.0,300.0,16.666666666666668,60.14736000449938,-31.507616666666667,118.10951666666666,75
190,6976,6980,2020-11-08 08:44:17,2020-11-08 08:44:29,12.0,300.0,-25.0,64.08079782186982,-31.507583333333333,118.1078,75
191,6980,7016,2020-11-08 08:44:29,2020-11-08 08:46:17,108.0,300.0,2.7777777777777777,134.4187258376376,-31.513383333333334,118.11541666666666,75
192,7016,7047,2020-11-08 08:46:17,2020-11-08 08:47:50,93.0,300.0,-3.225806451612903,168.90575380737053,-31.51355,118.11953333333334,75
193,7047,7052,2020-11-08 08:47:50,2020-11-08 08:48:05,15.0,300.0,20.0,65.7605926057943,-31.5154,118.12176666666667,75
194,7052,7063,2020-11-08 08:48:05,2020-11-08 08:48:38,33.0,300.0,-9.090909090909092,170.71439161523216,-31.513883333333332,118.11576666666667,75
195,7063,7070,2020-11-08 08:48:38,2020-11-08 08:48:59,21.0,300.0,14.285714285714286,50.90624883562142,-31.513766666666665,118.11438333333334,75
196,7070,7075,2020-11-08 08:48:59,2020-11-08 08:49:14,15.0,300.0,-20.0,63.98438872975911,-31.514266666666668,118.11295,75
197,7075,7097,2020-11-08 08:49:14,2020-11-08 08:50:20,66.0,300.0,-4.545454545454546,41.53203362290499,-31.51745,118.11533333333334,75
198,7097,7108,2020-11-08 08:50:20,2020-11-08 08:50:53,33.0,300.0,-9.090909090909092,92.60000961837078,-31.51953333333333,118.11808333333333,75
199,7108,7119,2020-11-08 08:50:53,2020-11-08 08:51:26,33.0,300.0,9.090909090909092,11.379567712856394,-31.518116666666668,118.12143333333333,75
200,7119,7130,2020-11-08 08:51:26,2020-11-08 08:51:59,33.0,300.0,-9.090909090909092,91.75707608066948,-31.521566666666665,118.12563333333334,75
201,7130,7142,2020-11-08 08:51:59,2020-11-08 08:52:35,36.0,300.0,-8.333333333333334,95.42475285990052,-31.521466666666665,118.12491666666666,75
202,7142,8066,2020-11-08 08:52:35,2020-11-08 09:37:45,2710.0,300.0,0.11070110701107011,16527.745961427747,-31.588716666666667,117.52415,76
203,8066,8090,2020-11-08 09:37:45,2020-11-08 09:38:57,72.0,300.0,4.166666666666667,413.4654068904918,-31.624183333333335,117.22788333333334,77
204,8090,8126,2020-11-08 09:38:57,2020-11-08 09:40:25,88.0,300.0,-3.409090909090909,245.4220504046944,-31.6154,117.22583333333333,77
