circle_id,start_idx,end_idx,start_time,end_time,duration_s,arc_deg,turn_rate_deg_s,radius_m_est,lat_mid,lon_mid,cluster_id
186,6377,6382,1970-01-01 07:54:26,1970-01-01 07:54:41,15.0,300.0,20.0,31.81938009165687,-31.3063,118.96568333333333,75
187,6382,6404,1970-01-01 07:54:41,1970-01-01 07:55:47,66.0,300.0,4.545454545454546,89.79186641844642,-31.308533333333333,118.96826666666666,75
188,6404,6439,1970-01-01 07:55:47,1970-01-01 07:57:32,105.0,300.0,2.857142857142857,77.74740021471571,-31.3093,118.97005,75
189,6439,6462,1970-01-01 07:57:32,1970-01-01 07:58:41,69.0,300.0,4.3478260869565215,96.33650579490684,-31.313283333333334,118.97168333333333,75
190,6462,6682,1970-01-01 07:58:41,1970-01-01 08:09:41,660.0,300.0,0.45454545454545453,5267.0780002742085,-31.369816666666665,118.82338333333334,76
191,6682,6687,1970-01-01 08:09:41,1970-01-01 08:09:56,15.0,300.0,-20.0,55.6213710210192,-31.361316666666667,118.68916666666667,77
192,6687,6694,1970-01-01 08:09:56,1970-01-01 08:10:17,21.0,300.0,14.285714285714286,48.82923325659414,-31.361633333333334,118.69388333333333,77
193,6694,6725,1970-01-01 08:10:17,1970-01-01 08:11:50,93.0,300.0,-3.225806451612903,135.8001855047321,-31.365166666666667,118.6974,77
194,6725,6732,1970-01-01 08:11:50,1970-01-01 08:12:11,21.0,300.0,14.285714285714286,59.49030860827688,-31.366416666666666,118.70081666666667,77
195,6732,7137,1970-01-01 08:12:11,1970-01-01 08:32:26,1215.0,300.0,0.24691358024691357,9361.422916269099,-31.3935,118.48043333333334,78
196,7137,7227,1970-01-01 08:32:26,1970-01-01 08:36:56,270.0,300.0,-1.1111111111111112,2121.953499232133,-31.483916666666666,118.13738333333333,79
197,7227,7234,1970-01-01 08:36:56,1970-01-01 08:37:17,21.0,300.0,14.285714285714286,74.1724973131611,-31.50435,118.08933333333333,80
198,7234,7239,1970-01-01 08:37:17,1970-01-01 08:37:32,15.0,300.0,-20.0,71.62046378784517,-31.505016666666666,118.0889,80
199,7239,7251,1970-01-01 08:37:32,1970-01-01 08:38:08,36.0,300.0,8.333333333333334,41.34009935265068,-31.505,118.09183333333333,80
200,7251,7262,1970-01-01 08:38:08,1970-01-01 08:38:41,33.0,300.0,-9.090909090909092,76.8369760613562,-31.506266666666665,118.0972,80
201,7262,7273,1970-01-01 08:38:41,1970-01-01 08:39:14,33.0,300.0,-9.090909090909092,92.39010686822444,-31.50808333333333,118.09766666666667,80
202,7273,7296,1970-01-01 08:39:14,1970-01-01 08:40:23,69.0,300.0,-4.3478260869565215,49.35151509108752,-31.509683333333335,118.1016,80
203,7296,7322,1970-01-01 08:40:23,1970-01-01 08:41:41,78.0,300.0,3.8461538461538463,231.8075074525475,-31.511916666666668,118.10118333333334,80
204,7322,7326,1970-01-01 08:41:41,1970-01-01 08:41:53,12.0,300.0,-25.0,73.74923520379932,-31.50255,118.0926,80
205,7326,7351,1970-01-01 08:41:53,1970-01-01 08:43:08,75.0,300.0,-4.0,146.15263986022165,-31.505416666666665,118.10088333333333,80
206,7351,7363,1970-01-01 08:43:08,1970-01-01 08:43:44,36.0,300.0,-8.333333333333334,108.10737497041941,-31.507716666666667,118.10368333333334,80
207,7363,7385,1970-01-01 08:43:44,1970-01-01 08:44:50,66.0,300.0,-4.545454545454546,47.014630541668076,-31.509133333333335,118.1078,80
208,7385,7398,1970-01-01 08:44:50,1970-01-01 08:45:29,39.0,300.0,7.6923076923076925,139.78032622703842,-31.508283333333335,118.11646666666667,80
209,7398,7406,1970-01-01 08:45:29,1970-01-01 08:45:53,24.0,300.0,-12.5,92.79725899969647,-31.51315,118.11,80
210,7406,7421,1970-01-01 08:45:53,1970-01-01 08:46:38,45.0,300.0,-6.666666666666667,143.69761039857457,-31.51406666666667,118.1113,80
211,7421,7479,1970-01-01 08:46:38,1970-01-01 08:49:32,174.0,300.0,-1.7241379310344827,111.28840343996222,-31.51343333333333,118.12046666666667,80
212,7479,7485,1970-01-01 08:49:32,1970-01-01 08:49:50,18.0,300.0,16.666666666666668,42.548365005090496,-31.517333333333333,118.11718333333333,80
213,7485,7502,1970-01-01 08:49:50,1970-01-01 08:50:41,51.0,300.0,-5.882352941176471,61.62385810181825,-31.517833333333332,118.11626666666666,80
214,7502,7507,1970-01-01 08:50:41,1970-01-01 08:50:56,15.0,300.0,20.0,74.62785415549598,-31.517516666666666,118.1207,80
215,7507,7512,1970-01-01 08:50:56,1970-01-01 08:51:11,15.0,300.0,-20.0,51.31602844862558,-31.519466666666666,118.11971666666666,80
216,7512,7543,1970-01-01 08:51:11,1970-01-01 08:52:44,93.0,300.0,3.225806451612903,181.0616255339705,-31.51975,118.12526666666666,80
217,7543,8364,1970-01-01 08:52:44,1970-01-01 09:32:45,2401.0,300.0,0.12494793835901707,18817.80295624339,-31.5919,117.58866666666667,81
218,8364,8368,1970-01-01 09:32:45,1970-01-01 09:32:57,12.0,300.0,-25.0,73.67039041522749,-31.630233333333333,117.09201666666667,82
219,8368,8468,1970-01-01 09:32:57,1970-01-01 09:37:57,300.0,300.0,1.0,2306.201576060698,-31.6229,117.16898333333333,83
220,8468,8484,1970-01-01 09:37:57,1970-01-01 09:38:45,48.0,300.0,-6.25,406.9837819485828,-31.624183333333335,117.22788333333334,1
221,8484,8488,1970-01-01 09:38:45,1970-01-01 09:38:57,12.0,300.0,25.0,73.62291245001114,-31.6158,117.23716666666667,1
222,8488,8524,1970-01-01 09:38:57,1970-01-01 09:40:25,88.0,300.0,-3.409090909090909,245.4220504046944,-31.6154,117.22583333333333,1
