t_start,t_end,duration_s,alt_gain_m,climb_rate_ms,lat,lon,cluster_id
26201,26221,20,54,2.7,-29.875400000000003,117.3971,150
26226,26246,20,43,2.15,-29.876326666666664,117.39913333333334,151
26341,26381,40,147,3.675,-29.875905555555555,117.36147037037037,152
26396,26416,20,82,4.1,-29.87747,117.35355333333332,153
26461,26481,20,51,2.55,-29.88193,117.32075999999999,154
26516,26541,25,176,7.04,-29.88348611111111,117.29085555555555,155
26566,26596,30,80,2.6666666666666665,-29.88443571428571,117.28816666666667,156
26646,26686,40,132,3.3,-29.885501851851853,117.28844814814813,157
26691,26721,30,103,3.433333333333333,-29.886619047619043,117.28865952380953,158
26856,26876,20,70,3.5,-29.874469999999995,117.22267000000002,159
26886,26921,35,89,2.5428571428571427,-29.874652083333334,117.22022083333334,160
26926,26971,45,134,2.977777777777778,-29.87565166666667,117.21869666666666,161
27016,27166,150,492,3.28,-29.870058602150532,117.18923440860216,162
27171,27251,80,272,3.4,-29.86907450980392,117.19001960784313,163
27366,27386,20,113,5.65,-29.859893333333332,117.11756,164
27401,27436,35,267,7.628571428571429,-29.85776875,117.09668124999999,165
27476,27501,25,97,3.88,-29.85858055555555,117.06205555555556,166
27531,27551,20,84,4.2,-29.85473,117.04082333333331,167
27571,27596,25,145,5.8,-29.8468,117.02513611111111,168
27651,27671,20,37,1.85,-29.842263333333335,116.98320666666666,169
27691,27711,20,161,8.05,-29.84645333333333,116.96173999999999,170
27991,28011,20,42,2.1,-29.77216333333333,116.81352999999999,171
28221,28261,40,154,3.85,-29.706661111111114,116.70822407407407,172
28316,28341,25,47,1.88,-29.684186111111114,116.67900277777778,173
28436,28471,35,152,4.3428571428571425,-29.64659791666667,116.62549791666666,174
28496,28556,60,143,2.3833333333333333,-29.643200000000004,116.62260128205126,175
28646,28676,30,145,4.833333333333333,-29.604433333333336,116.60174761904761,176
28686,28816,130,506,3.8923076923076922,-29.591735802469135,116.60295185185186,177
28821,28876,55,142,2.581818181818182,-29.5933,116.60629166666668,178
29101,29121,20,78,3.9,-29.52628666666667,116.49632333333334,179
29231,29266,35,131,3.742857142857143,-29.475908333333333,116.46387916666666,180
29271,29291,20,59,2.95,-29.473686666666662,116.45973333333332,181
29296,29336,40,108,2.7,-29.476492592592592,116.45349444444443,182
29356,29391,35,90,2.5714285714285716,-29.47807291666667,116.45281875,183
29396,29416,20,52,2.6,-29.477476666666668,116.45216,184
29651,29706,55,208,3.7818181818181817,-29.400002777777775,116.33772916666669,185
29716,29791,75,227,3.026666666666667,-29.398713541666666,116.337496875,186
29796,29816,20,57,2.85,-29.400276666666667,116.33810333333334,187
29836,29856,20,36,1.8,-29.392443333333336,116.32576666666667,188
29906,29936,30,165,5.5,-29.374478571428572,116.29010476190477,189
30006,30026,20,45,2.25,-29.35496333333333,116.25196666666666,190
30161,30181,20,63,3.15,-29.319396666666666,116.17019,191
30391,30466,75,326,4.346666666666667,-29.248213541666665,116.070453125,192
30471,30556,85,246,2.8941176470588235,-29.249569444444447,116.07175462962965,193
30561,30581,20,49,2.45,-29.25031666666667,116.07336666666667,194
30591,30761,170,745,4.382352941176471,-29.249691428571424,116.06982523809523,195
30776,30801,25,58,2.32,-29.239372222222226,116.06704444444445,196
30831,30876,45,115,2.5555555555555554,-29.212611666666664,116.04010833333334,197
30921,30961,40,161,4.025,-29.208905555555557,116.03174074074074,198
31061,31086,25,102,4.08,-29.250375000000002,116.07713333333334,199
31241,31271,30,174,5.8,-29.333669047619047,116.09646904761904,200
31351,31386,35,87,2.4857142857142858,-29.346835416666664,116.09832708333333,201
31641,31676,35,152,4.3428571428571425,-29.46058125,116.16290208333334,202
31701,31736,35,127,3.6285714285714286,-29.462991666666664,116.16632291666667,203
31741,31766,25,79,3.16,-29.46309166666667,116.16604722222223,204
31771,31816,45,118,2.6222222222222222,-29.465751666666666,116.16707166666666,205
32121,32146,25,46,1.84,-29.597444444444438,116.29065833333333,206
32306,32341,35,200,5.714285714285714,-29.644881249999997,116.38857916666666,207
32346,32426,80,182,2.275,-29.646550980392156,116.39118137254901,208
32431,32481,50,88,1.76,-29.64555,116.3926893939394,209
32486,32516,30,108,3.6,-29.644240476190475,116.39686904761905,210
32521,32616,95,283,2.9789473684210526,-29.644644166666666,116.40113083333333,211
32656,32676,20,34,1.7,-29.668353333333336,116.40862666666666,212
32681,32706,25,34,1.36,-29.681105555555558,116.40640277777779,213
33086,33116,30,142,4.733333333333333,-29.88852380952381,116.41145714285715,214
33131,33151,20,51,2.55,-29.89375,116.41147333333333,215
33156,33191,35,121,3.4571428571428573,-29.901454166666667,116.40954166666667,216
33196,33301,105,311,2.961904761904762,-29.902456060606063,116.40875757575759,217
33326,33411,85,223,2.623529411764706,-29.903019444444446,116.40786296296295,218
33606,33631,25,76,3.04,-29.974663888888887,116.44428333333333,219
33701,33741,40,112,2.8,-30.004935185185186,116.47141666666668,220
34001,34021,20,116,5.8,-30.130996666666665,116.53759333333332,221
34081,34101,20,83,4.15,-30.15966666666667,116.55014666666666,222
34106,34141,35,58,1.6571428571428573,-30.16164583333333,116.55124791666667,223
34181,34201,20,52,2.6,-30.162439999999997,116.55521333333334,224
34206,34226,20,39,1.95,-30.162896666666665,116.5545,225
34426,34446,20,66,3.3,-30.222410000000004,116.62246999999999,226
34501,34546,45,212,4.711111111111111,-30.248543333333334,116.65824833333332,227
34566,34586,20,33,1.65,-30.25177,116.66077666666665,228
